"datechumma","Blr_Dsl","Chn_Dsl","Del_Dsl","Hyd_Dsl","Mub_Dsl","Blr_Ptr","Chn_Ptr","Del_Ptr","Hyd_Ptr","Mub_Ptr"
"2020-08-24",0,0,0,0,0,-0.0200000000000102,1.4210854715202e-14,-0.00999999999999091,0,1.4210854715202e-14
"2020-08-25",0,0,0,0,0,-0.00999999999999091,-0.0300000000000011,-0.0200000000000102,-0.0300000000000011,-0.0300000000000153
"2020-08-26",0,0,0,0,0,-0.120000000000005,-0.0900000000000034,-0.109999999999999,-0.109999999999999,-0.0999999999999943
"2020-08-27",0,0,0,0,0,0.0999999999999943,0.0900000000000034,0.0999999999999943,0.109999999999999,0.100000000000009
"2020-08-28",0,0,0,0,0,0.0100000000000051,-1.4210854715202e-14,0.0100000000000051,-0.0100000000000051,-1.4210854715202e-14
"2020-08-29",0,0,0,0,0,-0.109999999999999,-0.0899999999999892,-0.109999999999999,-0.0999999999999943,-0.0999999999999943
"2020-08-30",0,0,0,0,0,0.100000000000009,0.0900000000000034,0.0900000000000034,0.100000000000009,0.0900000000000034
"2020-08-31",0,0,0,0,0,-0.100000000000009,-0.0900000000000034,-0.0900000000000034,-0.100000000000009,-0.0900000000000034
"2020-09-01",0,0,0,0,0,0.0499999999999972,0.0400000000000063,0.0499999999999972,0.0600000000000023,0.0499999999999972
"2020-09-02",0,0,0,0,0,-0.0499999999999972,-0.0400000000000063,-0.0499999999999972,-0.0600000000000023,-0.0499999999999972
"2020-09-03",-0.170000000000002,-0.149999999999991,-0.160000000000011,-0.180000000000007,-0.170000000000002,0,0,0,0,0
"2020-09-04",0.170000000000002,0.149999999999991,0.160000000000011,0.180000000000007,0.170000000000002,0,0,0,0,0
"2020-09-05",-0.140000000000001,-0.13000000000001,-0.129999999999995,-0.140000000000001,-0.140000000000001,0,0,0,0,0
"2020-09-06",0.140000000000001,0.13000000000001,0.129999999999995,0.140000000000001,0.140000000000001,0,0,0,0,0
"2020-09-07",-0.109999999999999,-0.0999999999999943,-0.109999999999999,-0.11999999999999,-0.109999999999999,0,0,0,0,0
"2020-09-08",0.109999999999999,0.0999999999999943,0.109999999999999,0.11999999999999,0.109999999999999,0,0,0,0,0
"2020-09-09",0,0,0,0,0,0,0,0,0,0
"2020-09-10",-0.11999999999999,-0.0999999999999943,-0.109999999999999,-0.120000000000005,-0.120000000000005,-0.0900000000000034,-0.0799999999999983,-0.0900000000000034,-0.100000000000009,-0.0799999999999983
"2020-09-11",0.11999999999999,0.0999999999999943,0.109999999999999,0.120000000000005,0.120000000000005,0.0900000000000034,0.0799999999999983,0.0900000000000034,0.100000000000009,0.0799999999999983
"2020-09-12",-0.13000000000001,-0.120000000000005,-0.120000000000005,-0.129999999999995,-0.129999999999995,-0.140000000000001,-0.109999999999999,-0.129999999999995,-0.129999999999995,-0.13000000000001
"2020-09-13",0.13000000000001,0.120000000000005,0.120000000000005,0.129999999999995,0.129999999999995,0.140000000000001,0.109999999999999,0.129999999999995,0.129999999999995,0.13000000000001
"2020-09-14",-0.159999999999997,-0.140000000000001,-0.149999999999991,-0.160000000000011,-0.159999999999997,-0.140000000000001,-0.120000000000005,-0.140000000000001,-0.150000000000006,-0.129999999999995
"2020-09-15",-0.0700000000000074,-0.0700000000000074,-0.0700000000000074,-0.0799999999999841,-0.0700000000000074,-0.039999999999992,-0.0300000000000011,-0.0300000000000011,-0.019999999999996,-0.0400000000000063
"2020-09-16",0.230000000000004,0.210000000000008,0.219999999999999,0.239999999999995,0.230000000000004,0.179999999999993,0.150000000000006,0.170000000000002,0.170000000000002,0.170000000000002
"2020-09-17",-0.199999999999989,-0.179999999999993,-0.189999999999998,-0.209999999999994,-0.200000000000003,-0.150000000000006,-0.140000000000001,-0.150000000000006,-0.159999999999997,-0.140000000000001
"2020-09-18",-0.170000000000016,-0.150000000000006,-0.160000000000011,-0.170000000000016,-0.169999999999987,-0.11999999999999,-0.0899999999999892,-0.109999999999985,-0.109999999999999,-0.11999999999999
"2020-09-19",0.150000000000006,0.140000000000001,0.150000000000006,0.170000000000016,0.149999999999977,0.269999999999996,0.22999999999999,0.259999999999991,0.269999999999996,0.259999999999991
"2020-09-20",-0.0200000000000102,-0.0300000000000011,-0.039999999999992,-0.0400000000000063,-0.0199999999999818,0,0,0,0,0
"2020-09-21",0.0900000000000176,0.0799999999999983,0.0899999999999892,0.0900000000000034,0.0900000000000034,0,0,0,0,0
"2020-09-22",-1.4210854715202e-14,0.00999999999999091,1.4210854715202e-14,0.00999999999999091,-1.4210854715202e-14,-0.0900000000000034,-0.0700000000000074,-0.0799999999999983,-0.0799999999999983,-0.0700000000000074
"2020-09-23",0.150000000000006,0.13000000000001,0.149999999999991,0.150000000000006,0.150000000000006,0.0900000000000034,0.0700000000000074,0.0799999999999983,0.0799999999999983,0.0700000000000074
"2020-09-24",0,0,0,0,0,0,0,0,0,0
"2020-09-25",-0.189999999999998,-0.170000000000002,-0.180000000000007,-0.189999999999998,-0.189999999999998,0,0,0,0,0
"2020-09-26",0.019999999999996,0.0200000000000102,0.0200000000000102,0.00999999999999091,0.019999999999996,0,0,0,0,0
"2020-09-27",0.0200000000000102,-1.4210854715202e-14,0.00999999999999091,0.0300000000000153,0.019999999999996,0,0,0,0,0
"2020-09-28",0.0599999999999881,0.0800000000000125,0.0700000000000074,0.0499999999999829,0.0600000000000165,0,0,0,0,0
"2020-09-29",0,-0.0100000000000051,0,0.0100000000000051,-1.4210854715202e-14,0,0,0,0,0
"2020-09-30",0.0900000000000034,0.0799999999999983,0.0799999999999983,0.0900000000000034,0.0900000000000034,0,0,0,0,0
"2020-10-01",-0.0999999999999943,-0.0900000000000034,-0.0999999999999943,-0.0999999999999943,-0.100000000000009,0,0,0,0,0
"2020-10-02",0.00999999999999091,0.0100000000000051,0.019999999999996,0.00999999999999091,0.0100000000000193,0,0,0,0,0
"2020-10-03",0.0900000000000034,0.0799999999999983,0.0799999999999983,0.0900000000000034,0.0899999999999892,0,0,0,0,0
"2020-10-04",0,0,0,0,0,0,0,0,0,0
"2020-10-05",0,0,0,0,0,0,0,0,0,0
"2020-10-06",0,0,0,0,0,0,0,0,0,0
"2020-10-07",0,0,0,0,0,0,0,0,0,0
"2020-10-08",0,0,0,0,0,0,0,0,0,0
"2020-10-09",0,0,0,0,0,0,0,0,0,0
"2020-10-10",0,0,0,0,0,0,0,0,0,0
"2020-10-11",0,0,0,0,0,0,0,0,0,0
"2020-10-12",0,0,0,0,0,0,0,0,0,0
"2020-10-13",0,0,0,0,0,0,0,0,0,0
"2020-10-14",0,0,0,0,0,0,0,0,0,0
"2020-10-15",0,0,0,0,0,0,0,0,0,0
"2020-10-16",0,0,0,0,0,0,0,0,0,0
"2020-10-17",0,0,0,0,0,0,0,0,0,0
"2020-10-18",0,0,0,0,0,0,0,0,0,0
"2020-10-19",0,0,0,0,0,0,0,0,0,0
"2020-10-20",0,0,0,0,0,0,0,0,0,0
"2020-10-21",0,0,0,0,0,0,0,0,0,0
"2020-10-22",0,0,0,0,0,0,0,0,0,0
"2020-10-23",0,0,0,0,0,0,0,0,0,0
"2020-10-24",0,0,0,0,0,0,0,0,0,0
"2020-10-25",0,0,0,0,0,0,0,0,0,0
"2020-10-26",0,0,0,0,0,0,0,0,0,0
"2020-10-27",0,0,0,0,0,0,0,0,0,0
"2020-10-28",0,0,0,0,0,0,0,0,0,0
"2020-10-29",0,0,0,0,0,0,0,0,0,0
"2020-10-30",0,0,0,0,0,0,0,0,0,0
"2020-10-31",0,0,0,0,0,0,0,0,0,0
"2020-11-01",0,0,0,0,0,0,0,0,0,0
"2020-11-02",0,0,0,0,0,0,0,0,0,0
"2020-11-03",0,0,0,0,0,0,0,0,0,0
"2020-11-04",0,0,0,0,0,0,0,0,0,0
"2020-11-05",0,0,0,0,0,0,0,0,0,0
"2020-11-06",0,0,0,0,0,0,0,0,0,0
"2020-11-07",0,0,0,0,0,0,0,0,0,0
"2020-11-08",0,0,0,0,0,0,0,0,0,0
"2020-11-09",0,0,0,0,0,0,0,0,0,0
"2020-11-10",0,0,0,0,0,0,0,0,0,0
"2020-11-11",0,0,0,0,0,0,0,0,0,0
"2020-11-12",0,0,0,0,0,0,0,0,0,0
"2020-11-13",0,0,0,0,0,0,0,0,0,0
"2020-11-14",0,0,0,0,0,0,0,0,0,0
"2020-11-15",0,0,0,0,0,0,0,0,0,0
"2020-11-16",0,0,0,0,0,0,0,0,0,0
"2020-11-17",0,0,0,0,0,0,0,0,0,0
"2020-11-18",0,0,0,0,0,0,0,0,0,0
"2020-11-19",0,0,0,0,0,0,0,0,0,0
"2020-11-20",0.25,0.200000000000003,0.209999999999994,0.25,0.219999999999999,0.200000000000003,0.140000000000001,0.159999999999997,0.189999999999998,0.150000000000006
"2020-11-21",-0.0400000000000063,-0.0100000000000051,-0.019999999999996,-0.039999999999992,-0.0100000000000051,-0.0600000000000023,-0.019999999999996,-0.0300000000000011,-0.0600000000000023,-0.0200000000000102
"2020-11-22",-0.039999999999992,-0.0400000000000063,-0.019999999999996,-0.0300000000000153,-0.039999999999992,-0.0900000000000034,-0.0800000000000125,-0.0799999999999983,-0.0699999999999932,-0.0799999999999983
"2020-11-23",0.019999999999996,0.0200000000000102,0.0100000000000051,0.0100000000000051,0.019999999999996,0.019999999999996,0.0300000000000153,0.0200000000000102,0.0100000000000051,0.0100000000000051
"2020-11-24",-0.019999999999996,-0.019999999999996,-0.0200000000000102,-0.00999999999999091,-0.019999999999996,-0.00999999999999091,-0.0200000000000102,-0.0100000000000051,-0.0100000000000193,0
"2020-11-25",-0.170000000000002,-0.150000000000006,-0.159999999999997,-0.180000000000007,-0.170000000000002,-0.0600000000000023,-0.0499999999999972,-0.0600000000000023,-0.0599999999999881,-0.0600000000000023
"2020-11-26",0.219999999999999,0.200000000000003,0.209999999999994,0.230000000000004,0.219999999999999,0.120000000000005,0.0999999999999943,0.109999999999999,0.110000000000014,0.109999999999999
"2020-11-27",0.0400000000000063,0.0299999999999869,0.0300000000000153,0.0299999999999869,0.0400000000000063,0.0699999999999932,0.0600000000000165,0.0799999999999983,0.089999999999975,0.0700000000000074
"2020-11-28",0.0300000000000011,0.0300000000000153,0.0299999999999869,0.0300000000000153,0.0299999999999869,0.0600000000000023,0.0499999999999829,0.0499999999999972,0.0500000000000114,0.0499999999999829
"2020-11-29",0.00999999999999091,0.00999999999999091,0.0200000000000102,0.0299999999999869,0.0100000000000193,-0.0300000000000011,-0.019999999999996,-0.0299999999999869,-0.0300000000000011,-0.0199999999999818
"2020-11-30",-0.299999999999997,-0.269999999999996,-0.290000000000006,-0.319999999999993,-0.300000000000011,-0.219999999999999,-0.189999999999998,-0.210000000000008,-0.219999999999999,-0.210000000000008
"2020-12-01",0,0,0,0,0,0,0,0,0,0
"2020-12-02",0.25,0.219999999999999,0.22999999999999,0.25,0.25,0.159999999999997,0.13000000000001,0.149999999999991,0.150000000000006,0.140000000000001
"2020-12-03",-0.0499999999999972,-0.039999999999992,-0.039999999999992,-0.0499999999999972,-0.0500000000000114,0.0100000000000051,0.0199999999999818,0.0200000000000102,0.0300000000000011,0.0300000000000011
"2020-12-04",0.039999999999992,0.039999999999992,0.0400000000000063,0.0499999999999972,0.0400000000000205,0.0400000000000063,0.0300000000000153,0.0300000000000011,0.0299999999999869,0.019999999999996
"2020-12-05",0.0300000000000011,0.019999999999996,0.019999999999996,0.019999999999996,0.0299999999999869,0.0699999999999932,0.0599999999999881,0.0699999999999932,0.0700000000000074,0.0699999999999932
"2020-12-06",0.0400000000000063,0.0300000000000153,0.0400000000000063,0.0500000000000114,0.0400000000000063,0.00999999999999091,0,0.0100000000000051,0.00999999999999091,0.0100000000000193
"2020-12-07",-0.0400000000000063,-0.0200000000000102,-0.0300000000000153,-0.0400000000000063,-0.0400000000000063,0.0200000000000102,0.0300000000000153,0.019999999999996,0.0200000000000102,0.0199999999999818
"2020-12-08",-0.269999999999996,-0.25,-0.259999999999991,-0.280000000000001,-0.269999999999996,-0.310000000000002,-0.27000000000001,-0.299999999999997,-0.310000000000002,-0.289999999999992
"2020-12-09",0,0,0,0,0,0,0,0,0,0
"2020-12-10",0,0,0,0,0,0,0,0,0,0
"2020-12-11",0,0,0,0,0,0,0,0,0,0
"2020-12-12",0,0,0,0,0,0,0,0,0,0
"2020-12-13",0,0,0,0,0,0,0,0,0,0
"2020-12-14",0,0,0,0,0,0,0,0,0,0
"2020-12-15",0,0,0,0,0,0,0,0,0,0
"2020-12-16",0,0,0,0,0,0,0,0,0,0
"2020-12-17",0,0,0,0,0,0,0,0,0,0
"2020-12-18",0,0,0,0,0,0,0,0,0,0
"2020-12-19",0,0,0,0,0,0,0,0,0,0
"2020-12-20",0,0,0,0,0,0,0,0,0,0
"2020-12-21",0,0,0,0,0,0,0,0,0,0
"2020-12-22",0,0,0,0,0,0,0,0,0,0
"2020-12-23",0,0,0,0,0,0,0,0,0,0
"2020-12-24",0,0,0,0,0,0,0,0,0,0
"2020-12-25",0,0,0,0,0,0,0,0,0,0
"2020-12-26",0,0,0,0,0,0,0,0,0,0
"2020-12-27",0,0,0,0,0,0,0,0,0,0
"2020-12-28",0,0,0,0,0,0,0,0,0,0
"2020-12-29",0,0,0,0,0,0,0,0,0,0
"2020-12-30",0,0,0,0,0,0,0,0,0,0
