"city","date","rate","state"
"Mumbai","2020-07-27",80.17,"Maharashtra"
"Mumbai","2020-07-28",80.17,"Maharashtra"
"Mumbai","2020-07-29",80.17,"Maharashtra"
"Mumbai","2020-07-30",80.17,"Maharashtra"
"Mumbai","2020-07-31",80.17,"Maharashtra"
"Mumbai","2020-08-01",80.17,"Maharashtra"
"Mumbai","2020-08-02",80.17,"Maharashtra"
"Mumbai","2020-08-03",80.17,"Maharashtra"
"Mumbai","2020-08-04",80.17,"Maharashtra"
"Mumbai","2020-08-05",80.17,"Maharashtra"
"Mumbai","2020-08-06",80.17,"Maharashtra"
"Mumbai","2020-08-07",80.17,"Maharashtra"
"Mumbai","2020-08-08",80.17,"Maharashtra"
"Mumbai","2020-08-09",80.17,"Maharashtra"
"Mumbai","2020-08-10",80.17,"Maharashtra"
"Mumbai","2020-08-11",80.17,"Maharashtra"
"Mumbai","2020-08-12",80.17,"Maharashtra"
"Mumbai","2020-08-13",80.17,"Maharashtra"
"Mumbai","2020-08-14",80.17,"Maharashtra"
"Mumbai","2020-08-15",80.17,"Maharashtra"
"Mumbai","2020-08-16",80.17,"Maharashtra"
"Mumbai","2020-08-17",80.17,"Maharashtra"
"Mumbai","2020-08-18",80.17,"Maharashtra"
"Mumbai","2020-08-19",80.17,"Maharashtra"
"Mumbai","2020-08-20",80.17,"Maharashtra"
"Mumbai","2020-08-21",80.17,"Maharashtra"
"Mumbai","2020-08-22",80.17,"Maharashtra"
"Mumbai","2020-08-23",80.17,"Maharashtra"
"Mumbai","2020-08-24",80.17,"Maharashtra"
"Mumbai","2020-08-25",80.17,"Maharashtra"
"Mumbai","2020-08-26",80.17,"Maharashtra"
"Mumbai","2020-08-27",80.17,"Maharashtra"
"Mumbai","2020-08-28",80.17,"Maharashtra"
"Mumbai","2020-08-29",80.17,"Maharashtra"
"Mumbai","2020-08-30",80.17,"Maharashtra"
"Mumbai","2020-08-31",80.17,"Maharashtra"
"Mumbai","2020-09-01",80.17,"Maharashtra"
"Mumbai","2020-09-02",80.17,"Maharashtra"
"Mumbai","2020-09-03",80,"Maharashtra"
"Mumbai","2020-09-04",80,"Maharashtra"
"Mumbai","2020-09-05",79.86,"Maharashtra"
"Mumbai","2020-09-06",79.86,"Maharashtra"
"Mumbai","2020-09-07",79.75,"Maharashtra"
"Mumbai","2020-09-08",79.75,"Maharashtra"
"Mumbai","2020-09-09",79.75,"Maharashtra"
"Mumbai","2020-09-10",79.63,"Maharashtra"
"Mumbai","2020-09-11",79.63,"Maharashtra"
"Mumbai","2020-09-12",79.5,"Maharashtra"
"Mumbai","2020-09-13",79.5,"Maharashtra"
"Mumbai","2020-09-14",79.34,"Maharashtra"
"Mumbai","2020-09-15",79.11,"Maharashtra"
"Mumbai","2020-09-16",79.11,"Maharashtra"
"Mumbai","2020-09-17",78.91,"Maharashtra"
"Mumbai","2020-09-18",78.54,"Maharashtra"
"Mumbai","2020-09-19",78.32,"Maharashtra"
"Mumbai","2020-09-20",78.08,"Maharashtra"
"Mumbai","2020-09-21",77.93,"Maharashtra"
"Mumbai","2020-09-22",77.78,"Maharashtra"
"Mumbai","2020-09-23",77.78,"Maharashtra"
"Mumbai","2020-09-24",77.78,"Maharashtra"
"Mumbai","2020-09-25",77.59,"Maharashtra"
"Mumbai","2020-09-26",77.42,"Maharashtra"
"Mumbai","2020-09-27",77.27,"Maharashtra"
"Mumbai","2020-09-28",77.18,"Maharashtra"
"Mumbai","2020-09-29",77.09,"Maharashtra"
"Mumbai","2020-09-30",77.09,"Maharashtra"
"Mumbai","2020-10-01",76.99,"Maharashtra"
"Mumbai","2020-10-02",76.9,"Maharashtra"
"Mumbai","2020-10-03",76.9,"Maharashtra"
"Mumbai","2020-10-04",76.9,"Maharashtra"
"Mumbai","2020-10-05",76.9,"Maharashtra"
"Mumbai","2020-10-06",76.9,"Maharashtra"
"Mumbai","2020-10-07",76.9,"Maharashtra"
"Mumbai","2020-10-08",76.9,"Maharashtra"
"Mumbai","2020-10-09",76.9,"Maharashtra"
"Mumbai","2020-10-10",76.9,"Maharashtra"
"Mumbai","2020-10-11",76.9,"Maharashtra"
"Mumbai","2020-10-12",76.9,"Maharashtra"
"Mumbai","2020-10-13",76.9,"Maharashtra"
"Mumbai","2020-10-14",76.9,"Maharashtra"
"Mumbai","2020-10-15",76.9,"Maharashtra"
"Mumbai","2020-10-16",76.9,"Maharashtra"
"Mumbai","2020-10-17",76.9,"Maharashtra"
"Mumbai","2020-10-18",76.9,"Maharashtra"
"Mumbai","2020-10-19",76.9,"Maharashtra"
"Mumbai","2020-10-20",76.9,"Maharashtra"
"Mumbai","2020-10-21",76.9,"Maharashtra"
"Mumbai","2020-10-22",76.9,"Maharashtra"
"Mumbai","2020-10-23",76.9,"Maharashtra"
"Mumbai","2020-10-24",76.9,"Maharashtra"
"Mumbai","2020-10-25",76.9,"Maharashtra"
"Mumbai","2020-10-26",76.9,"Maharashtra"
"Mumbai","2020-10-27",76.9,"Maharashtra"
"Mumbai","2020-10-28",76.9,"Maharashtra"
"Mumbai","2020-10-29",76.9,"Maharashtra"
"Mumbai","2020-10-30",76.9,"Maharashtra"
"Mumbai","2020-10-31",76.9,"Maharashtra"
"Mumbai","2020-11-01",76.9,"Maharashtra"
"Mumbai","2020-11-02",76.9,"Maharashtra"
"Mumbai","2020-11-03",76.9,"Maharashtra"
"Mumbai","2020-11-04",76.9,"Maharashtra"
"Mumbai","2020-11-05",76.9,"Maharashtra"
"Mumbai","2020-11-06",76.9,"Maharashtra"
"Mumbai","2020-11-07",76.9,"Maharashtra"
"Mumbai","2020-11-08",76.9,"Maharashtra"
"Mumbai","2020-11-09",76.9,"Maharashtra"
"Mumbai","2020-11-10",76.9,"Maharashtra"
"Mumbai","2020-11-11",76.9,"Maharashtra"
"Mumbai","2020-11-12",76.9,"Maharashtra"
"Mumbai","2020-11-13",76.9,"Maharashtra"
"Mumbai","2020-11-14",76.9,"Maharashtra"
"Mumbai","2020-11-15",76.9,"Maharashtra"
"Mumbai","2020-11-16",76.9,"Maharashtra"
"Mumbai","2020-11-17",76.9,"Maharashtra"
"Mumbai","2020-11-18",76.9,"Maharashtra"
"Mumbai","2020-11-19",76.9,"Maharashtra"
"Mumbai","2020-11-20",77.12,"Maharashtra"
"Mumbai","2020-11-21",77.33,"Maharashtra"
"Mumbai","2020-11-22",77.5,"Maharashtra"
"Mumbai","2020-11-23",77.69,"Maharashtra"
"Mumbai","2020-11-24",77.86,"Maharashtra"
"Mumbai","2020-11-25",77.86,"Maharashtra"
"Mumbai","2020-11-26",78.08,"Maharashtra"
"Mumbai","2020-11-27",78.34,"Maharashtra"
